simulation_id,building_id,epw,apartment_count,average_apt_area,levels_count,footprint_size,address
248,1850,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/THA/THA_Bangkok.484560_IWEC/THA_Bangkok.484560_IWEC.zip,12,97.10068995980022,4,298.668916352925,99 Lat Phrao Rd
249,1372,https://energyplus-weather.s3.amazonaws.com/europe_wmo_region_6/AUT/AUT_Vienna.Schwechat.110360_IWEC/AUT_Vienna.Schwechat.110360_IWEC.zip,23,177.99604379880597,5,708.3507024237733,Laxenburger Str. 2
250,1373,https://energyplus-weather.s3.amazonaws.com/europe_wmo_region_6/AUT/AUT_Vienna.Schwechat.110360_IWEC/AUT_Vienna.Schwechat.110360_IWEC.zip,23,173.3211833119833,5,698.1582411802203,Laxenburger Str. 2
251,1369,https://energyplus-weather.s3.amazonaws.com/europe_wmo_region_6/AUT/AUT_Vienna.Schwechat.110360_IWEC/AUT_Vienna.Schwechat.110360_IWEC.zip,23,175.4323395330946,5,687.961794923011,Laxenburger Str. 2
252,1374,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/SAU/SAU_Riyadh.404380_IWEC/SAU_Riyadh.404380_IWEC.zip,19,137.81868386750853,5,408.13073957337076,7230 Al Nashra
253,1375,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/SAU/SAU_Riyadh.404380_IWEC/SAU_Riyadh.404380_IWEC.zip,19,149.59354127447807,5,487.7402220174151,7230 Al Nashra
254,435,https://energyplus-weather.s3.amazonaws.com/southwest_pacific_wmo_region_5/SGP/SGP_Singapore.486980_IWEC/SGP_Singapore.486980_IWEC.zip,7,101.07787218296619,3,280.02446585656116,210 Lorong 8 Toa Payoh
255,434,https://energyplus-weather.s3.amazonaws.com/southwest_pacific_wmo_region_5/SGP/SGP_Singapore.486980_IWEC/SGP_Singapore.486980_IWEC.zip,7,111.86974045855686,3,318.45318993208815,210 Lorong 8 Toa Payoh
256,436,https://energyplus-weather.s3.amazonaws.com/europe_wmo_region_6/AUT/AUT_Vienna.Schwechat.110360_IWEC/AUT_Vienna.Schwechat.110360_IWEC.zip,10,103.22235957222927,3,344.07453190743047,Laxenburger Str. 2
257,838,https://energyplus-weather.s3.amazonaws.com/africa_wmo_region_1/MAR/MAR_Casablanca.Nouasser.601560_IWEC/MAR_Casablanca.Nouasser.601560_IWEC.zip,15,231.84993133328558,7,544.8827373987007,82 Boulevard Al Massira Al Khadra
258,1278,https://energyplus-weather.s3.amazonaws.com/southwest_pacific_wmo_region_5/SGP/SGP_Singapore.486980_IWEC/SGP_Singapore.486980_IWEC.zip,14,335.25875941935976,5,1011.6563542042675,210 Lorong 8 Toa Payoh
259,1378,https://energyplus-weather.s3.amazonaws.com/africa_wmo_region_1/MAR/MAR_Casablanca.Nouasser.601560_IWEC/MAR_Casablanca.Nouasser.601560_IWEC.zip,12,115.5662567210057,4,358.72225624415125,82 Boulevard Al Massira Al Khadra
260,1381,https://energyplus-weather.s3.amazonaws.com/africa_wmo_region_1/MAR/MAR_Casablanca.Nouasser.601560_IWEC/MAR_Casablanca.Nouasser.601560_IWEC.zip,12,113.77764207381044,4,344.6925109868266,82 Boulevard Al Massira Al Khadra
261,1380,https://energyplus-weather.s3.amazonaws.com/africa_wmo_region_1/MAR/MAR_Casablanca.Nouasser.601560_IWEC/MAR_Casablanca.Nouasser.601560_IWEC.zip,12,117.80097167494331,4,351.18181377040634,82 Boulevard Al Massira Al Khadra
262,1379,https://energyplus-weather.s3.amazonaws.com/africa_wmo_region_1/MAR/MAR_Casablanca.Nouasser.601560_IWEC/MAR_Casablanca.Nouasser.601560_IWEC.zip,11,124.83037557061188,4,357.93115452361405,82 Boulevard Al Massira Al Khadra
263,5711,https://energyplus-weather.s3.amazonaws.com/europe_wmo_region_6/ISL/ISL_Reykjavik.040300_IWEC/ISL_Reykjavik.040300_IWEC.zip,1,140.5035813342325,2,71.41638875414087,Melhagi 24
264,1883,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/THA/THA_Bangkok.484560_IWEC/THA_Bangkok.484560_IWEC.zip,17,96.52694265648682,4,413.20536471158215,99 Lat Phrao Rd
265,2217,https://energyplus-weather.s3.amazonaws.com/europe_wmo_region_6/PRT/PRT_Porto.085450_IWEC/PRT_Porto.085450_IWEC.zip,57,110.7871988060046,7,911.600537477312,Avenida da Boavista 1150
266,1817,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/SAU/SAU_Riyadh.404380_IWEC/SAU_Riyadh.404380_IWEC.zip,12,123.01567719496494,6,167.53647727019964,7230 Al Nashra
267,1182,https://energyplus-weather.s3.amazonaws.com/africa_wmo_region_1/MAR/MAR_Casablanca.Nouasser.601560_IWEC/MAR_Casablanca.Nouasser.601560_IWEC.zip,15,79.42875937672528,5,230.62718145167466,82 Boulevard Al Massira Al Khadra
268,1181,https://energyplus-weather.s3.amazonaws.com/africa_wmo_region_1/MAR/MAR_Casablanca.Nouasser.601560_IWEC/MAR_Casablanca.Nouasser.601560_IWEC.zip,15,78.79980732063963,5,240.1272698936798,82 Boulevard Al Massira Al Khadra
269,18611,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/SAU/SAU_Riyadh.404380_IWEC/SAU_Riyadh.404380_IWEC.zip,38,144.6155734454844,11,550.7740278940314,7230 Al Nashra
270,18612,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/THA/THA_Bangkok.484560_IWEC/THA_Bangkok.484560_IWEC.zip,26,266.5899546010259,7,1225.5183849328444,99 Lat Phrao Rd
271,1429,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/IND/IND_Mumbai.430030_IWEC/IND_Mumbai.430030_IWEC.zip,4,110.13730813049384,2,290.9729234473592,Mahakali Caves Rd
272,1978,https://energyplus-weather.s3.amazonaws.com/europe_wmo_region_6/RUS/RUS_Moscow.276120_IWEC/RUS_Moscow.276120_IWEC.zip,73,109.76772512101138,8,1185.8196630257019,Profsoyuznaya Ulitsa 64
273,2294,https://energyplus-weather.s3.amazonaws.com/southwest_pacific_wmo_region_5/SGP/SGP_Singapore.486980_IWEC/SGP_Singapore.486980_IWEC.zip,8,115.6411767213217,4,249.01218229943476,210 Lorong 8 Toa Payoh
274,1272,https://energyplus-weather.s3.amazonaws.com/southwest_pacific_wmo_region_5/SGP/SGP_Singapore.486980_IWEC/SGP_Singapore.486980_IWEC.zip,16,94.6039668798167,3,667.7475796320819,210 Lorong 8 Toa Payoh
275,1730,https://energyplus-weather.s3.amazonaws.com/africa_wmo_region_1/MAR/MAR_Casablanca.Nouasser.601560_IWEC/MAR_Casablanca.Nouasser.601560_IWEC.zip,17,91.07626004308447,4,399.2444520022302,82 Boulevard Al Massira Al Khadra
276,18357,https://energyplus-weather.s3.amazonaws.com/africa_wmo_region_1/MAR/MAR_Casablanca.Nouasser.601560_IWEC/MAR_Casablanca.Nouasser.601560_IWEC.zip,25,66.37781063107487,4,402.6918580828534,82 Boulevard Al Massira Al Khadra
277,16626,https://energyplus-weather.s3.amazonaws.com/africa_wmo_region_1/MAR/MAR_Casablanca.Nouasser.601560_IWEC/MAR_Casablanca.Nouasser.601560_IWEC.zip,2,447.4828541227915,5,37.84460539169461,82 Boulevard Al Massira Al Khadra
278,16648,https://energyplus-weather.s3.amazonaws.com/africa_wmo_region_1/MAR/MAR_Casablanca.Nouasser.601560_IWEC/MAR_Casablanca.Nouasser.601560_IWEC.zip,2,211.52332530870223,2,208.42357332690685,82 Boulevard Al Massira Al Khadra
279,16654,https://energyplus-weather.s3.amazonaws.com/africa_wmo_region_1/MAR/MAR_Casablanca.Nouasser.601560_IWEC/MAR_Casablanca.Nouasser.601560_IWEC.zip,3,218.365297387472,4,195.94940896914943,82 Boulevard Al Massira Al Khadra
280,16669,https://energyplus-weather.s3.amazonaws.com/europe_wmo_region_6/ISL/ISL_Reykjavik.040300_IWEC/ISL_Reykjavik.040300_IWEC.zip,3,384.8670937848722,4,387.49256038999397,Melhagi 24
281,394,https://energyplus-weather.s3.amazonaws.com/africa_wmo_region_1/MAR/MAR_Casablanca.Nouasser.601560_IWEC/MAR_Casablanca.Nouasser.601560_IWEC.zip,7,175.9760982642943,3,414.4145245816336,82 Boulevard Al Massira Al Khadra
282,1362,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/SAU/SAU_Riyadh.404380_IWEC/SAU_Riyadh.404380_IWEC.zip,42,145.05683238832268,9,751.376446731828,7230 Al Nashra
283,1361,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/SAU/SAU_Riyadh.404380_IWEC/SAU_Riyadh.404380_IWEC.zip,31,144.1081159098371,9,508.5626386358269,7230 Al Nashra
284,1363,https://energyplus-weather.s3.amazonaws.com/europe_wmo_region_6/PRT/PRT_Porto.085450_IWEC/PRT_Porto.085450_IWEC.zip,9,112.31307855883209,2,506.3143588984036,Avenida da Boavista 1150
285,1360,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/SAU/SAU_Riyadh.404380_IWEC/SAU_Riyadh.404380_IWEC.zip,23,149.48135625995988,7,489.4623381994584,7230 Al Nashra
286,2058,https://energyplus-weather.s3.amazonaws.com/southwest_pacific_wmo_region_5/SGP/SGP_Singapore.486980_IWEC/SGP_Singapore.486980_IWEC.zip,9,112.14460139663257,4,267.1648057183377,210 Lorong 8 Toa Payoh
287,2057,https://energyplus-weather.s3.amazonaws.com/southwest_pacific_wmo_region_5/SGP/SGP_Singapore.486980_IWEC/SGP_Singapore.486980_IWEC.zip,9,112.1834796154539,4,267.0993582583591,210 Lorong 8 Toa Payoh
288,1237,https://energyplus-weather.s3.amazonaws.com/africa_wmo_region_1/MAR/MAR_Casablanca.Nouasser.601560_IWEC/MAR_Casablanca.Nouasser.601560_IWEC.zip,17,103.60881314600897,4,448.2831134531804,82 Boulevard Al Massira Al Khadra
289,1240,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/SAU/SAU_Riyadh.404380_IWEC/SAU_Riyadh.404380_IWEC.zip,19,113.55321734019317,5,414.5665956453283,7230 Al Nashra
290,1268,https://energyplus-weather.s3.amazonaws.com/africa_wmo_region_1/MAR/MAR_Casablanca.Nouasser.601560_IWEC/MAR_Casablanca.Nouasser.601560_IWEC.zip,12,102.84158655273067,4,291.9519780290619,82 Boulevard Al Massira Al Khadra
291,1271,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/SAU/SAU_Riyadh.404380_IWEC/SAU_Riyadh.404380_IWEC.zip,7,129.56088198457536,4,97.82715931211975,7230 Al Nashra
292,2082,https://energyplus-weather.s3.amazonaws.com/europe_wmo_region_6/ISL/ISL_Reykjavik.040300_IWEC/ISL_Reykjavik.040300_IWEC.zip,15,86.91946765125802,3,465.42276074046424,Melhagi 24
293,535,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/SAU/SAU_Riyadh.404380_IWEC/SAU_Riyadh.404380_IWEC.zip,16,122.48263524619458,4,500.2390345445532,7230 Al Nashra
294,536,https://energyplus-weather.s3.amazonaws.com/africa_wmo_region_1/MAR/MAR_Casablanca.Nouasser.601560_IWEC/MAR_Casablanca.Nouasser.601560_IWEC.zip,16,122.44712177157574,4,499.61099581265097,82 Boulevard Al Massira Al Khadra
295,537,https://energyplus-weather.s3.amazonaws.com/africa_wmo_region_1/MAR/MAR_Casablanca.Nouasser.601560_IWEC/MAR_Casablanca.Nouasser.601560_IWEC.zip,16,121.73606450780741,4,499.7211294942103,82 Boulevard Al Massira Al Khadra
296,534,https://energyplus-weather.s3.amazonaws.com/southwest_pacific_wmo_region_5/SGP/SGP_Singapore.486980_IWEC/SGP_Singapore.486980_IWEC.zip,6,108.31277390459093,3,233.5157638450799,210 Lorong 8 Toa Payoh
297,2045,https://energyplus-weather.s3.amazonaws.com/africa_wmo_region_1/MAR/MAR_Casablanca.Nouasser.601560_IWEC/MAR_Casablanca.Nouasser.601560_IWEC.zip,17,137.07492673952734,8,282.4950402645419,82 Boulevard Al Massira Al Khadra
298,1479,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/IND/IND_Mumbai.430030_IWEC/IND_Mumbai.430030_IWEC.zip,16,119.97986103455519,6,325.90058868268903,Mahakali Caves Rd
299,1058,https://energyplus-weather.s3.amazonaws.com/africa_wmo_region_1/MAR/MAR_Casablanca.Nouasser.601560_IWEC/MAR_Casablanca.Nouasser.601560_IWEC.zip,15,80.34916732481831,5,231.76097254799305,82 Boulevard Al Massira Al Khadra
300,1059,https://energyplus-weather.s3.amazonaws.com/africa_wmo_region_1/MAR/MAR_Casablanca.Nouasser.601560_IWEC/MAR_Casablanca.Nouasser.601560_IWEC.zip,15,84.93605052810616,5,233.98403451215188,82 Boulevard Al Massira Al Khadra
301,1421,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/SAU/SAU_Riyadh.404380_IWEC/SAU_Riyadh.404380_IWEC.zip,27,141.41978511891247,5,836.354307028948,7230 Al Nashra
302,1419,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/SAU/SAU_Riyadh.404380_IWEC/SAU_Riyadh.404380_IWEC.zip,27,140.76372277236138,5,828.6500892351162,7230 Al Nashra
303,1423,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/SAU/SAU_Riyadh.404380_IWEC/SAU_Riyadh.404380_IWEC.zip,25,149.86350384622995,5,520.7252208550375,7230 Al Nashra
304,1425,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/SAU/SAU_Riyadh.404380_IWEC/SAU_Riyadh.404380_IWEC.zip,27,141.0046780540422,5,828.6767401565575,7230 Al Nashra
305,2807,https://energyplus-weather.s3.amazonaws.com/africa_wmo_region_1/MAR/MAR_Casablanca.Nouasser.601560_IWEC/MAR_Casablanca.Nouasser.601560_IWEC.zip,23,162.2201536917268,7,283.4654242271462,82 Boulevard Al Massira Al Khadra
306,5707,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/THA/THA_Bangkok.484560_IWEC/THA_Bangkok.484560_IWEC.zip,9,86.07567958670433,4,193.67027907008458,99 Lat Phrao Rd
307,5709,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/THA/THA_Bangkok.484560_IWEC/THA_Bangkok.484560_IWEC.zip,9,86.27872142285023,4,194.1271232014131,99 Lat Phrao Rd
308,1673,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/SAU/SAU_Riyadh.404380_IWEC/SAU_Riyadh.404380_IWEC.zip,6,127.26214387204152,5,151.28161126459472,7230 Al Nashra
309,2088,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/THA/THA_Bangkok.484560_IWEC/THA_Bangkok.484560_IWEC.zip,16,88.85115463151243,5,328.72359630837536,99 Lat Phrao Rd
310,2495,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/THA/THA_Bangkok.484560_IWEC/THA_Bangkok.484560_IWEC.zip,31,160.7465194695127,6,804.7037740142079,99 Lat Phrao Rd
311,2496,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/THA/THA_Bangkok.484560_IWEC/THA_Bangkok.484560_IWEC.zip,17,150.8099919357984,4,649.2091418455307,99 Lat Phrao Rd
312,2494,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/SAU/SAU_Riyadh.404380_IWEC/SAU_Riyadh.404380_IWEC.zip,16,127.8735417453531,5,416.21163802401907,7230 Al Nashra
313,5803,https://energyplus-weather.s3.amazonaws.com/europe_wmo_region_6/ISL/ISL_Reykjavik.040300_IWEC/ISL_Reykjavik.040300_IWEC.zip,4,146.91291810720753,3,202.4197501244504,Melhagi 24
314,2112,https://energyplus-weather.s3.amazonaws.com/europe_wmo_region_6/ISL/ISL_Reykjavik.040300_IWEC/ISL_Reykjavik.040300_IWEC.zip,3,79.75406706764011,3,120.18857398848996,Melhagi 24
315,556,https://energyplus-weather.s3.amazonaws.com/africa_wmo_region_1/MAR/MAR_Casablanca.Nouasser.601560_IWEC/MAR_Casablanca.Nouasser.601560_IWEC.zip,9,94.8749157656163,4,214.8213561971828,82 Boulevard Al Massira Al Khadra
316,557,https://energyplus-weather.s3.amazonaws.com/africa_wmo_region_1/MAR/MAR_Casablanca.Nouasser.601560_IWEC/MAR_Casablanca.Nouasser.601560_IWEC.zip,9,95.0682218303869,4,213.47963169960474,82 Boulevard Al Massira Al Khadra
317,1979,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/IND/IND_Mumbai.430030_IWEC/IND_Mumbai.430030_IWEC.zip,114,131.2130811591521,10,1451.5613865762443,Mahakali Caves Rd
318,18362,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/THA/THA_Bangkok.484560_IWEC/THA_Bangkok.484560_IWEC.zip,19,104.35598555526559,4,520.4301835703437,99 Lat Phrao Rd
319,18360,https://energyplus-weather.s3.amazonaws.com/southwest_pacific_wmo_region_5/SGP/SGP_Singapore.486980_IWEC/SGP_Singapore.486980_IWEC.zip,2,555.0165207142879,2,768.8849655243855,210 Lorong 8 Toa Payoh
320,18340,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/THA/THA_Bangkok.484560_IWEC/THA_Bangkok.484560_IWEC.zip,12,103.69420487657482,3,408.1411931112504,99 Lat Phrao Rd
321,18215,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/THA/THA_Bangkok.484560_IWEC/THA_Bangkok.484560_IWEC.zip,14,87.9105878549993,7,172.94317991475742,99 Lat Phrao Rd
322,5777,https://energyplus-weather.s3.amazonaws.com/europe_wmo_region_6/ISL/ISL_Reykjavik.040300_IWEC/ISL_Reykjavik.040300_IWEC.zip,2,87.72717768614217,1,175.45435537228434,Melhagi 24
323,1215,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/THA/THA_Bangkok.484560_IWEC/THA_Bangkok.484560_IWEC.zip,22,133.39177097396944,4,1050.7897723100766,99 Lat Phrao Rd
324,1213,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/SAU/SAU_Riyadh.404380_IWEC/SAU_Riyadh.404380_IWEC.zip,21,153.14721077558065,5,638.7328637439665,7230 Al Nashra
325,2830,https://energyplus-weather.s3.amazonaws.com/europe_wmo_region_6/ISL/ISL_Reykjavik.040300_IWEC/ISL_Reykjavik.040300_IWEC.zip,2,139.07421304909144,2,187.26365362457292,Melhagi 24
327,523,https://energyplus-weather.s3.amazonaws.com/europe_wmo_region_6/ISL/ISL_Reykjavik.040300_IWEC/ISL_Reykjavik.040300_IWEC.zip,12,216.5791190084773,3,910.6568448292547,Melhagi 24
328,6120,https://energyplus-weather.s3.amazonaws.com/europe_wmo_region_6/ISL/ISL_Reykjavik.040300_IWEC/ISL_Reykjavik.040300_IWEC.zip,2,244.05358346865145,5,124.2182154445571,Melhagi 24
329,2242,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/THA/THA_Bangkok.484560_IWEC/THA_Bangkok.484560_IWEC.zip,13,112.39110610190353,6,250.50073940495673,99 Lat Phrao Rd
330,2386,https://energyplus-weather.s3.amazonaws.com/europe_wmo_region_6/ISL/ISL_Reykjavik.040300_IWEC/ISL_Reykjavik.040300_IWEC.zip,4,148.1796292862483,3,188.91882204835642,Melhagi 24
331,1882,https://energyplus-weather.s3.amazonaws.com/africa_wmo_region_1/MAR/MAR_Casablanca.Nouasser.601560_IWEC/MAR_Casablanca.Nouasser.601560_IWEC.zip,13,97.25329215863516,4,316.0732505047841,82 Boulevard Al Massira Al Khadra
332,1881,https://energyplus-weather.s3.amazonaws.com/africa_wmo_region_1/MAR/MAR_Casablanca.Nouasser.601560_IWEC/MAR_Casablanca.Nouasser.601560_IWEC.zip,13,95.13186100032337,4,309.178548251051,82 Boulevard Al Massira Al Khadra
333,1879,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/THA/THA_Bangkok.484560_IWEC/THA_Bangkok.484560_IWEC.zip,12,104.21729498380294,4,324.53285695075573,99 Lat Phrao Rd
334,1880,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/THA/THA_Bangkok.484560_IWEC/THA_Bangkok.484560_IWEC.zip,12,103.1111438932373,4,322.45067864977267,99 Lat Phrao Rd
335,5869,https://energyplus-weather.s3.amazonaws.com/africa_wmo_region_1/MAR/MAR_Casablanca.Nouasser.601560_IWEC/MAR_Casablanca.Nouasser.601560_IWEC.zip,6,203.66364917925486,5,246.40019137174406,82 Boulevard Al Massira Al Khadra
336,18279,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/SAU/SAU_Riyadh.404380_IWEC/SAU_Riyadh.404380_IWEC.zip,29,113.5689390754926,7,451.5722652557342,7230 Al Nashra
337,18282,https://energyplus-weather.s3.amazonaws.com/africa_wmo_region_1/MAR/MAR_Casablanca.Nouasser.601560_IWEC/MAR_Casablanca.Nouasser.601560_IWEC.zip,20,86.93413696872682,7,235.50871115706838,82 Boulevard Al Massira Al Khadra
338,18623,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/SAU/SAU_Riyadh.404380_IWEC/SAU_Riyadh.404380_IWEC.zip,17,143.56296569363911,5,54.98358063530642,7230 Al Nashra
339,2077,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/SAU/SAU_Riyadh.404380_IWEC/SAU_Riyadh.404380_IWEC.zip,19,139.49331667011006,4,727.9642128088865,7230 Al Nashra
340,16849,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/THA/THA_Bangkok.484560_IWEC/THA_Bangkok.484560_IWEC.zip,9,83.3676459051997,4,194.9015293412293,99 Lat Phrao Rd
341,16859,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/THA/THA_Bangkok.484560_IWEC/THA_Bangkok.484560_IWEC.zip,9,82.75658472915833,4,193.62570239568072,99 Lat Phrao Rd
342,16865,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/THA/THA_Bangkok.484560_IWEC/THA_Bangkok.484560_IWEC.zip,10,101.12128617599465,3,337.0710097571046,99 Lat Phrao Rd
343,16871,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/THA/THA_Bangkok.484560_IWEC/THA_Bangkok.484560_IWEC.zip,9,83.28350132886996,4,194.51597926509803,99 Lat Phrao Rd
344,16877,https://energyplus-weather.s3.amazonaws.com/southwest_pacific_wmo_region_5/SGP/SGP_Singapore.486980_IWEC/SGP_Singapore.486980_IWEC.zip,18,117.63137708762025,4,644.9841930932923,210 Lorong 8 Toa Payoh
345,16888,https://energyplus-weather.s3.amazonaws.com/southwest_pacific_wmo_region_5/SGP/SGP_Singapore.486980_IWEC/SGP_Singapore.486980_IWEC.zip,18,118.15183905695277,4,638.8925913677929,210 Lorong 8 Toa Payoh
346,1672,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/THA/THA_Bangkok.484560_IWEC/THA_Bangkok.484560_IWEC.zip,10,125.50789533430222,3,435.16101498611744,99 Lat Phrao Rd
347,2417,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/THA/THA_Bangkok.484560_IWEC/THA_Bangkok.484560_IWEC.zip,15,120.96067725739164,4,479.63833539192365,99 Lat Phrao Rd
348,2402,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/THA/THA_Bangkok.484560_IWEC/THA_Bangkok.484560_IWEC.zip,11,123.57948043868015,3,479.638335391924,99 Lat Phrao Rd
349,1669,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/THA/THA_Bangkok.484560_IWEC/THA_Bangkok.484560_IWEC.zip,18,121.81300682188082,4,232.44407406961625,99 Lat Phrao Rd
350,2420,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/THA/THA_Bangkok.484560_IWEC/THA_Bangkok.484560_IWEC.zip,15,127.48390833790747,4,470.37995202150313,99 Lat Phrao Rd
351,2414,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/THA/THA_Bangkok.484560_IWEC/THA_Bangkok.484560_IWEC.zip,15,123.16666818947833,4,482.6759252187751,99 Lat Phrao Rd
352,2421,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/THA/THA_Bangkok.484560_IWEC/THA_Bangkok.484560_IWEC.zip,15,126.83561162596514,4,468.39002130238964,99 Lat Phrao Rd
353,2084,https://energyplus-weather.s3.amazonaws.com/africa_wmo_region_1/MAR/MAR_Casablanca.Nouasser.601560_IWEC/MAR_Casablanca.Nouasser.601560_IWEC.zip,14,198.92261822243762,6,582.0997817372904,82 Boulevard Al Massira Al Khadra
354,2478,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/THA/THA_Bangkok.484560_IWEC/THA_Bangkok.484560_IWEC.zip,10,112.13944647157605,5,236.2898264955962,99 Lat Phrao Rd
355,2484,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/THA/THA_Bangkok.484560_IWEC/THA_Bangkok.484560_IWEC.zip,10,113.55010867333279,5,242.05339368801432,99 Lat Phrao Rd
356,2486,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/THA/THA_Bangkok.484560_IWEC/THA_Bangkok.484560_IWEC.zip,10,129.3512741753139,4,363.11396182671825,99 Lat Phrao Rd
357,2485,https://energyplus-weather.s3.amazonaws.com/africa_wmo_region_1/MAR/MAR_Casablanca.Nouasser.601560_IWEC/MAR_Casablanca.Nouasser.601560_IWEC.zip,7,152.770881891224,4,274.65625679286364,82 Boulevard Al Massira Al Khadra
358,2477,https://energyplus-weather.s3.amazonaws.com/africa_wmo_region_1/MAR/MAR_Casablanca.Nouasser.601560_IWEC/MAR_Casablanca.Nouasser.601560_IWEC.zip,8,107.96946424649755,4,221.39925109633162,82 Boulevard Al Massira Al Khadra
359,2200,https://energyplus-weather.s3.amazonaws.com/africa_wmo_region_1/MAR/MAR_Casablanca.Nouasser.601560_IWEC/MAR_Casablanca.Nouasser.601560_IWEC.zip,15,91.73099301973132,4,11.169084154980819,82 Boulevard Al Massira Al Khadra
360,520,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/THA/THA_Bangkok.484560_IWEC/THA_Bangkok.484560_IWEC.zip,12,172.09518272446152,6,335.18073249420667,99 Lat Phrao Rd
361,519,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/THA/THA_Bangkok.484560_IWEC/THA_Bangkok.484560_IWEC.zip,12,182.60539487352574,6,369.60070376667306,99 Lat Phrao Rd
362,518,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/THA/THA_Bangkok.484560_IWEC/THA_Bangkok.484560_IWEC.zip,12,171.0594896704043,6,349.1554980491074,99 Lat Phrao Rd
363,1872,https://energyplus-weather.s3.amazonaws.com/africa_wmo_region_1/MAR/MAR_Casablanca.Nouasser.601560_IWEC/MAR_Casablanca.Nouasser.601560_IWEC.zip,9,90.75020499753094,4,209.10696390475624,82 Boulevard Al Massira Al Khadra
364,3279,https://energyplus-weather.s3.amazonaws.com/africa_wmo_region_1/MAR/MAR_Casablanca.Nouasser.601560_IWEC/MAR_Casablanca.Nouasser.601560_IWEC.zip,35,124.95148139217017,10,372.2760147752352,82 Boulevard Al Massira Al Khadra
365,2983,https://energyplus-weather.s3.amazonaws.com/africa_wmo_region_1/MAR/MAR_Casablanca.Nouasser.601560_IWEC/MAR_Casablanca.Nouasser.601560_IWEC.zip,9,171.13431449931554,5,372.24394474842614,82 Boulevard Al Massira Al Khadra
366,2292,https://energyplus-weather.s3.amazonaws.com/africa_wmo_region_1/MAR/MAR_Casablanca.Nouasser.601560_IWEC/MAR_Casablanca.Nouasser.601560_IWEC.zip,28,180.69995332840443,4,87.08182205048382,82 Boulevard Al Massira Al Khadra
